year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,4,21,1249.0,1300,-11.0,1448.0,1505,-17.0,9E,3867,N840AY,EWR,CVG,96.0,569,13,0,2013-04-21 13:00:00
2013,4,21,1305.0,1308,-3.0,1507.0,1520,-13.0,EV,5148,N761ND,LGA,CVG,96.0,585,13,8,2013-04-21 13:00:00
2013,4,21,1542.0,1440,62.0,1741.0,1639,62.0,EV,4706,N16541,EWR,CVG,96.0,569,14,40,2013-04-21 14:00:00
2013,4,21,1551.0,1557,-6.0,1755.0,1756,-1.0,EV,4352,N12900,EWR,CVG,96.0,569,15,57,2013-04-21 15:00:00
2013,4,21,1603.0,1559,4.0,1832.0,1814,18.0,MQ,3985,N659MQ,JFK,CVG,99.0,589,15,59,2013-04-21 15:00:00
2013,4,21,1640.0,1645,-5.0,1835.0,1858,-23.0,9E,3881,N8960A,EWR,CVG,93.0,569,16,45,2013-04-21 16:00:00
2013,4,21,1643.0,1645,-2.0,1842.0,1902,-20.0,9E,3383,N604LR,JFK,CVG,97.0,589,16,45,2013-04-21 16:00:00
2013,4,21,1825.0,1728,57.0,2033.0,1938,55.0,EV,4199,N14573,EWR,CVG,95.0,569,17,28,2013-04-21 17:00:00
2013,4,21,1901.0,1910,-9.0,2056.0,2132,-36.0,9E,3367,N931XJ,JFK,CVG,96.0,589,19,10,2013-04-21 19:00:00
2013,4,21,2008.0,2014,-6.0,2205.0,2218,-13.0,EV,3843,N13994,EWR,CVG,95.0,569,20,14,2013-04-21 20:00:00
2013,4,22,630.0,635,-5.0,828.0,846,-18.0,EV,5677,N13988,EWR,CVG,96.0,569,6,35,2013-04-22 06:00:00
2013,4,22,745.0,755,-10.0,943.0,1007,-24.0,9E,3879,N8932C,EWR,CVG,94.0,569,7,55,2013-04-22 07:00:00
2013,4,22,834.0,835,-1.0,1053.0,1041,12.0,EV,4603,N16987,EWR,CVG,97.0,569,8,35,2013-04-22 08:00:00
2013,4,22,1255.0,1300,-5.0,1453.0,1505,-12.0,9E,3867,N8516C,EWR,CVG,93.0,569,13,0,2013-04-22 13:00:00
2013,4,22,1308.0,1308,0.0,1538.0,1520,18.0,EV,5148,N720EV,LGA,CVG,92.0,585,13,8,2013-04-22 13:00:00
2013,4,22,1444.0,1442,2.0,1633.0,1646,-13.0,EV,4335,N13202,EWR,CVG,93.0,569,14,42,2013-04-22 14:00:00
2013,4,22,1550.0,1555,-5.0,1756.0,1754,2.0,EV,4352,N15574,EWR,CVG,101.0,569,15,55,2013-04-22 15:00:00
2013,4,22,1747.0,1645,62.0,1951.0,1858,53.0,9E,3881,N8659B,EWR,CVG,94.0,569,16,45,2013-04-22 16:00:00
2013,4,22,1855.0,1559,176.0,2056.0,1814,162.0,MQ,3985,N631MQ,JFK,CVG,94.0,589,15,59,2013-04-22 15:00:00
2013,4,22,1910.0,1726,104.0,2112.0,1932,100.0,EV,4638,N26549,EWR,CVG,101.0,569,17,26,2013-04-22 17:00:00
2013,4,22,2056.0,1910,106.0,2301.0,2132,89.0,9E,3367,N924XJ,JFK,CVG,92.0,589,19,10,2013-04-22 19:00:00
2013,4,22,2126.0,2014,72.0,2326.0,2218,68.0,EV,3838,N16571,EWR,CVG,96.0,569,20,14,2013-04-22 20:00:00
2013,4,22,,1645,,,1902,,9E,3383,,JFK,CVG,,589,16,45,2013-04-22 16:00:00
2013,4,23,632.0,640,-8.0,828.0,851,-23.0,EV,4150,N13538,EWR,CVG,97.0,569,6,40,2013-04-23 06:00:00
2013,4,23,749.0,755,-6.0,945.0,1007,-22.0,9E,3879,N8516C,EWR,CVG,92.0,569,7,55,2013-04-23 07:00:00
2013,4,23,826.0,835,-9.0,1037.0,1046,-9.0,EV,4638,N14950,EWR,CVG,96.0,569,8,35,2013-04-23 08:00:00
2013,4,23,1253.0,1300,-7.0,1437.0,1505,-28.0,9E,3867,N831AY,EWR,CVG,89.0,569,13,0,2013-04-23 13:00:00
2013,4,23,1338.0,1308,30.0,1610.0,1520,50.0,EV,5148,N753EV,LGA,CVG,90.0,585,13,8,2013-04-23 13:00:00
2013,4,23,1450.0,1442,8.0,1637.0,1646,-9.0,EV,4335,N16951,EWR,CVG,90.0,569,14,42,2013-04-23 14:00:00
2013,4,23,1557.0,1559,-2.0,1755.0,1814,-19.0,MQ,3985,N644MQ,JFK,CVG,92.0,589,15,59,2013-04-23 15:00:00
2013,4,23,1717.0,1645,32.0,1909.0,1902,7.0,9E,3383,N902XJ,JFK,CVG,94.0,589,16,45,2013-04-23 16:00:00
2013,4,23,1722.0,1726,-4.0,1921.0,1932,-11.0,EV,4199,N15973,EWR,CVG,95.0,569,17,26,2013-04-23 17:00:00
2013,4,23,1743.0,1555,108.0,1946.0,1806,100.0,EV,5678,N12996,EWR,CVG,95.0,569,15,55,2013-04-23 15:00:00
2013,4,23,2131.0,2014,77.0,2339.0,2225,74.0,EV,3838,N14904,EWR,CVG,92.0,569,20,14,2013-04-23 20:00:00
2013,4,23,,1910,,,2132,,9E,3367,,JFK,CVG,,589,19,10,2013-04-23 19:00:00
2013,4,23,,1645,,,1858,,9E,3881,,EWR,CVG,,569,16,45,2013-04-23 16:00:00
2013,4,24,142.0,2014,328.0,334.0,2225,309.0,EV,3838,N15973,EWR,CVG,97.0,569,20,14,2013-04-24 20:00:00
2013,4,24,626.0,635,-9.0,829.0,846,-17.0,EV,4150,N13968,EWR,CVG,97.0,569,6,35,2013-04-24 06:00:00
2013,4,24,749.0,755,-6.0,941.0,1007,-26.0,9E,3879,N8721B,EWR,CVG,93.0,569,7,55,2013-04-24 07:00:00
2013,4,24,833.0,835,-2.0,1057.0,1041,16.0,EV,4638,N14950,EWR,CVG,103.0,569,8,35,2013-04-24 08:00:00
2013,4,24,1259.0,1308,-9.0,1456.0,1520,-24.0,EV,5148,N391CA,LGA,CVG,95.0,585,13,8,2013-04-24 13:00:00
2013,4,24,1452.0,1442,10.0,1702.0,1646,16.0,EV,4335,N11193,EWR,CVG,96.0,569,14,42,2013-04-24 14:00:00
2013,4,24,1551.0,1559,-8.0,1835.0,1814,21.0,MQ,3985,N687MQ,JFK,CVG,102.0,589,15,59,2013-04-24 15:00:00
2013,4,24,1611.0,1555,16.0,1839.0,1806,33.0,EV,5678,N15983,EWR,CVG,117.0,569,15,55,2013-04-24 15:00:00
2013,4,24,1635.0,1645,-10.0,1945.0,1902,43.0,9E,3383,N934XJ,JFK,CVG,98.0,589,16,45,2013-04-24 16:00:00
2013,4,24,1742.0,1726,16.0,2032.0,1932,60.0,EV,4199,N16963,EWR,CVG,116.0,569,17,26,2013-04-24 17:00:00
2013,4,24,2031.0,1910,81.0,2342.0,2132,130.0,9E,3367,N922XJ,JFK,CVG,104.0,589,19,10,2013-04-24 19:00:00
2013,4,24,,1300,,,1505,,9E,3867,,EWR,CVG,,569,13,0,2013-04-24 13:00:00
2013,4,24,,1645,,,1858,,9E,3881,,EWR,CVG,,569,16,45,2013-04-24 16:00:00
2013,4,25,629.0,635,-6.0,912.0,846,26.0,EV,5677,N17560,EWR,CVG,117.0,569,6,35,2013-04-25 06:00:00
2013,4,25,746.0,755,-9.0,1013.0,1007,6.0,9E,3879,N8543F,EWR,CVG,105.0,569,7,55,2013-04-25 07:00:00
2013,4,25,832.0,835,-3.0,1105.0,1041,24.0,EV,4635,N14977,EWR,CVG,107.0,569,8,35,2013-04-25 08:00:00
2013,4,25,1254.0,1300,-6.0,1455.0,1505,-10.0,9E,3867,N832AY,EWR,CVG,101.0,569,13,0,2013-04-25 13:00:00
2013,4,25,1308.0,1308,0.0,1555.0,1520,35.0,EV,5148,N744EV,LGA,CVG,97.0,585,13,8,2013-04-25 13:00:00
2013,4,25,1557.0,1559,-2.0,1838.0,1814,24.0,MQ,3985,N642MQ,JFK,CVG,105.0,589,15,59,2013-04-25 15:00:00
2013,4,25,1621.0,1442,99.0,1823.0,1646,97.0,EV,4335,N16571,EWR,CVG,104.0,569,14,42,2013-04-25 14:00:00
2013,4,25,1644.0,1645,-1.0,1847.0,1902,-15.0,9E,3383,N923XJ,JFK,CVG,102.0,589,16,45,2013-04-25 16:00:00
2013,4,25,1837.0,1555,162.0,2056.0,1754,182.0,EV,4352,N13969,EWR,CVG,103.0,569,15,55,2013-04-25 15:00:00
2013,4,25,1957.0,1910,47.0,2153.0,2132,21.0,9E,3367,N605LR,JFK,CVG,95.0,589,19,10,2013-04-25 19:00:00
2013,4,25,2007.0,1726,161.0,2227.0,1932,175.0,EV,4638,N14977,EWR,CVG,96.0,569,17,26,2013-04-25 17:00:00
2013,4,25,2223.0,2014,129.0,29.0,2218,131.0,EV,3838,N15912,EWR,CVG,95.0,569,20,14,2013-04-25 20:00:00
2013,4,25,,1645,,,1858,,9E,3881,,EWR,CVG,,569,16,45,2013-04-25 16:00:00
2013,4,26,637.0,640,-3.0,833.0,851,-18.0,EV,5677,N13968,EWR,CVG,99.0,569,6,40,2013-04-26 06:00:00
2013,4,26,754.0,755,-1.0,1040.0,1007,33.0,9E,3879,N826AY,EWR,CVG,94.0,569,7,55,2013-04-26 07:00:00
2013,4,26,829.0,835,-6.0,1112.0,1041,31.0,EV,4357,N15980,EWR,CVG,99.0,569,8,35,2013-04-26 08:00:00
2013,4,26,1248.0,1300,-12.0,1440.0,1505,-25.0,9E,3867,N8458A,EWR,CVG,92.0,569,13,0,2013-04-26 13:00:00
2013,4,26,1303.0,1308,-5.0,1556.0,1520,36.0,EV,5148,N750EV,LGA,CVG,93.0,585,13,8,2013-04-26 13:00:00
2013,4,26,1511.0,1442,29.0,1712.0,1646,26.0,EV,4335,N12924,EWR,CVG,98.0,569,14,42,2013-04-26 14:00:00
2013,4,26,1552.0,1559,-7.0,1810.0,1814,-4.0,MQ,3985,N686MQ,JFK,CVG,91.0,589,15,59,2013-04-26 15:00:00
2013,4,26,1638.0,1645,-7.0,1846.0,1902,-16.0,9E,3383,N928XJ,JFK,CVG,100.0,589,16,45,2013-04-26 16:00:00
2013,4,26,1736.0,1555,101.0,2002.0,1754,128.0,EV,4352,N13997,EWR,CVG,95.0,569,15,55,2013-04-26 15:00:00
2013,4,26,1738.0,1645,53.0,2011.0,1858,73.0,9E,3881,N8800G,EWR,CVG,92.0,569,16,45,2013-04-26 16:00:00
2013,4,26,1903.0,1910,-7.0,2104.0,2132,-28.0,9E,3367,N914XJ,JFK,CVG,98.0,589,19,10,2013-04-26 19:00:00
2013,4,26,1920.0,1726,114.0,2144.0,1932,132.0,EV,4638,N14198,EWR,CVG,97.0,569,17,26,2013-04-26 17:00:00
2013,4,26,2144.0,2014,90.0,3.0,2218,105.0,EV,3847,N27962,EWR,CVG,95.0,569,20,14,2013-04-26 20:00:00
2013,4,27,1224.0,1230,-6.0,1423.0,1440,-17.0,EV,5148,N740EV,LGA,CVG,94.0,585,12,30,2013-04-27 12:00:00
2013,4,27,1314.0,1315,-1.0,1507.0,1514,-7.0,EV,4329,N13550,EWR,CVG,95.0,569,13,15,2013-04-27 13:00:00
2013,4,27,1556.0,1600,-4.0,1807.0,1759,8.0,EV,4303,N15980,EWR,CVG,95.0,569,16,0,2013-04-27 16:00:00
2013,4,27,1610.0,1605,5.0,1827.0,1820,7.0,MQ,3985,N687MQ,JFK,CVG,96.0,589,16,5,2013-04-27 16:00:00
2013,4,27,1632.0,1645,-13.0,1825.0,1900,-35.0,9E,3383,N920XJ,JFK,CVG,91.0,589,16,45,2013-04-27 16:00:00
2013,4,27,1909.0,1910,-1.0,2103.0,2130,-27.0,9E,3367,N905XJ,JFK,CVG,94.0,589,19,10,2013-04-27 19:00:00
2013,4,28,1257.0,1300,-3.0,1529.0,1505,24.0,9E,3867,N826AY,EWR,CVG,96.0,569,13,0,2013-04-28 13:00:00
2013,4,28,1303.0,1308,-5.0,1532.0,1520,12.0,EV,5148,N712EV,LGA,CVG,100.0,585,13,8,2013-04-28 13:00:00
2013,4,28,1439.0,1440,-1.0,1645.0,1639,6.0,EV,4706,N11565,EWR,CVG,108.0,569,14,40,2013-04-28 14:00:00
2013,4,28,1559.0,1559,0.0,1812.0,1814,-2.0,MQ,3985,N620MQ,JFK,CVG,101.0,589,15,59,2013-04-28 15:00:00
2013,4,28,1631.0,1557,34.0,1834.0,1756,38.0,EV,4352,N14993,EWR,CVG,102.0,569,15,57,2013-04-28 15:00:00
2013,4,28,1640.0,1645,-5.0,1850.0,1858,-8.0,9E,3881,N8444F,EWR,CVG,107.0,569,16,45,2013-04-28 16:00:00
2013,4,28,1642.0,1645,-3.0,1854.0,1902,-8.0,9E,3383,N930XJ,JFK,CVG,103.0,589,16,45,2013-04-28 16:00:00
2013,4,28,1902.0,1728,94.0,2113.0,1938,95.0,EV,4199,N12921,EWR,CVG,100.0,569,17,28,2013-04-28 17:00:00
2013,4,28,1902.0,1910,-8.0,2115.0,2132,-17.0,9E,3367,N923XJ,JFK,CVG,99.0,589,19,10,2013-04-28 19:00:00
2013,4,28,2007.0,2014,-7.0,2214.0,2218,-4.0,EV,3843,N14570,EWR,CVG,101.0,569,20,14,2013-04-28 20:00:00
2013,4,28,2040.0,2040,0.0,2253.0,2301,-8.0,9E,3627,N8492C,LGA,CVG,103.0,585,20,40,2013-04-28 20:00:00
2013,4,29,630.0,635,-5.0,831.0,846,-15.0,EV,5677,N12900,EWR,CVG,98.0,569,6,35,2013-04-29 06:00:00
2013,4,29,747.0,755,-8.0,949.0,1007,-18.0,9E,3879,N602XJ,EWR,CVG,95.0,569,7,55,2013-04-29 07:00:00
2013,4,29,828.0,835,-7.0,1032.0,1041,-9.0,EV,4635,N13994,EWR,CVG,96.0,569,8,35,2013-04-29 08:00:00
2013,4,29,1253.0,1300,-7.0,1456.0,1505,-9.0,9E,3867,N8492C,EWR,CVG,93.0,569,13,0,2013-04-29 13:00:00
2013,4,29,1304.0,1308,-4.0,1504.0,1520,-16.0,EV,5148,N612QX,LGA,CVG,94.0,585,13,8,2013-04-29 13:00:00
2013,4,29,1513.0,1442,31.0,1658.0,1646,12.0,EV,4335,N14543,EWR,CVG,88.0,569,14,42,2013-04-29 14:00:00
2013,4,29,1556.0,1559,-3.0,1805.0,1814,-9.0,MQ,3985,N612MQ,JFK,CVG,96.0,589,15,59,2013-04-29 15:00:00
2013,4,29,1639.0,1645,-6.0,1825.0,1858,-33.0,9E,3881,N8936A,EWR,CVG,88.0,569,16,45,2013-04-29 16:00:00
2013,4,29,1640.0,1645,-5.0,1832.0,1902,-30.0,9E,3383,N926XJ,JFK,CVG,90.0,589,16,45,2013-04-29 16:00:00
2013,4,29,1720.0,1555,85.0,1914.0,1754,80.0,EV,4352,N14923,EWR,CVG,90.0,569,15,55,2013-04-29 15:00:00
2013,4,29,1855.0,1910,-15.0,2055.0,2132,-37.0,9E,3367,N601LR,JFK,CVG,80.0,589,19,10,2013-04-29 19:00:00
2013,4,29,1927.0,1730,117.0,2138.0,1936,122.0,EV,4638,N14562,EWR,CVG,88.0,569,17,30,2013-04-29 17:00:00
2013,4,29,2021.0,2014,7.0,2228.0,2218,10.0,EV,3838,N15555,EWR,CVG,85.0,569,20,14,2013-04-29 20:00:00
2013,4,30,634.0,640,-6.0,833.0,851,-18.0,EV,4150,N15910,EWR,CVG,93.0,569,6,40,2013-04-30 06:00:00
2013,4,30,746.0,755,-9.0,943.0,1007,-24.0,9E,3879,N8696C,EWR,CVG,92.0,569,7,55,2013-04-30 07:00:00
2013,4,30,828.0,835,-7.0,1033.0,1046,-13.0,EV,4638,N26549,EWR,CVG,88.0,569,8,35,2013-04-30 08:00:00
2013,4,30,1253.0,1300,-7.0,1432.0,1505,-33.0,9E,3867,N8554A,EWR,CVG,85.0,569,13,0,2013-04-30 13:00:00
2013,4,30,1301.0,1308,-7.0,1507.0,1520,-13.0,EV,5148,N754EV,LGA,CVG,89.0,585,13,8,2013-04-30 13:00:00
2013,4,30,1505.0,1442,23.0,1654.0,1646,8.0,EV,4335,N12552,EWR,CVG,83.0,569,14,42,2013-04-30 14:00:00
2013,4,30,1552.0,1559,-7.0,1753.0,1814,-21.0,MQ,3985,N642MQ,JFK,CVG,87.0,589,15,59,2013-04-30 15:00:00
2013,4,30,1603.0,1555,8.0,1809.0,1806,3.0,EV,5678,N16911,EWR,CVG,87.0,569,15,55,2013-04-30 15:00:00
2013,4,30,1635.0,1645,-10.0,1827.0,1858,-31.0,9E,3881,N8492C,EWR,CVG,87.0,569,16,45,2013-04-30 16:00:00
2013,4,30,1637.0,1645,-8.0,1840.0,1902,-22.0,9E,3383,N923XJ,JFK,CVG,85.0,589,16,45,2013-04-30 16:00:00
2013,4,30,1721.0,1726,-5.0,1909.0,1932,-23.0,EV,4199,N16951,EWR,CVG,85.0,569,17,26,2013-04-30 17:00:00
2013,4,30,1858.0,1910,-12.0,2045.0,2132,-47.0,9E,3367,N922XJ,JFK,CVG,79.0,589,19,10,2013-04-30 19:00:00
2013,4,30,2003.0,2014,-11.0,2201.0,2225,-24.0,EV,3838,N12921,EWR,CVG,85.0,569,20,14,2013-04-30 20:00:00
2013,5,1,637.0,643,-6.0,824.0,849,-25.0,EV,4150,N12924,EWR,CVG,84.0,569,6,43,2013-05-01 06:00:00
2013,5,1,746.0,755,-9.0,945.0,1004,-19.0,9E,3879,N8587E,EWR,CVG,81.0,569,7,55,2013-05-01 07:00:00
2013,5,1,825.0,830,-5.0,1014.0,1041,-27.0,EV,4138,N27190,EWR,CVG,83.0,569,8,30,2013-05-01 08:00:00
2013,5,1,1311.0,1320,-9.0,1528.0,1524,4.0,EV,5148,N615QX,LGA,CVG,86.0,585,13,20,2013-05-01 13:00:00
2013,5,1,1315.0,1329,-14.0,1500.0,1526,-26.0,9E,3867,N8611A,EWR,CVG,80.0,569,13,29,2013-05-01 13:00:00
2013,5,1,1352.0,1355,-3.0,1541.0,1559,-18.0,EV,4687,N12924,EWR,CVG,83.0,569,13,55,2013-05-01 13:00:00
2013,5,1,1526.0,1532,-6.0,1715.0,1736,-21.0,EV,5678,N13124,EWR,CVG,84.0,569,15,32,2013-05-01 15:00:00
2013,5,1,1559.0,1559,0.0,1753.0,1814,-21.0,MQ,3985,N644MQ,JFK,CVG,88.0,589,15,59,2013-05-01 15:00:00
2013,5,1,1643.0,1650,-7.0,1851.0,1919,-28.0,9E,3383,N919XJ,JFK,CVG,85.0,589,16,50,2013-05-01 16:00:00
2013,5,1,1653.0,1659,-6.0,1846.0,1906,-20.0,9E,3881,N8980A,EWR,CVG,83.0,569,16,59,2013-05-01 16:00:00
2013,5,1,1720.0,1730,-10.0,1907.0,1940,-33.0,EV,4682,N14153,EWR,CVG,86.0,569,17,30,2013-05-01 17:00:00
2013,5,1,1855.0,1905,-10.0,2106.0,2132,-26.0,9E,3367,N928XJ,JFK,CVG,82.0,589,19,5,2013-05-01 19:00:00
2013,5,1,2000.0,2003,-3.0,2214.0,2214,0.0,EV,4536,N13994,EWR,CVG,84.0,569,20,3,2013-05-01 20:00:00
2013,5,2,634.0,643,-9.0,812.0,849,-37.0,EV,4684,N27962,EWR,CVG,83.0,569,6,43,2013-05-02 06:00:00
2013,5,2,754.0,755,-1.0,1004.0,1004,0.0,9E,3879,N8836A,EWR,CVG,89.0,569,7,55,2013-05-02 07:00:00
2013,5,2,828.0,830,-2.0,1016.0,1036,-20.0,EV,4138,N21144,EWR,CVG,84.0,569,8,30,2013-05-02 08:00:00
2013,5,2,1318.0,1320,-2.0,1520.0,1524,-4.0,EV,5148,N600QX,LGA,CVG,86.0,585,13,20,2013-05-02 13:00:00
2013,5,2,1322.0,1329,-7.0,1506.0,1526,-20.0,9E,3867,N8896A,EWR,CVG,84.0,569,13,29,2013-05-02 13:00:00
2013,5,2,1425.0,1355,30.0,1630.0,1559,31.0,EV,4687,N14173,EWR,CVG,89.0,569,13,55,2013-05-02 13:00:00
2013,5,2,1521.0,1526,-5.0,1741.0,1725,16.0,EV,4093,N13955,EWR,CVG,90.0,569,15,26,2013-05-02 15:00:00
2013,5,2,1558.0,1559,-1.0,1804.0,1814,-10.0,MQ,3985,N659MQ,JFK,CVG,85.0,589,15,59,2013-05-02 15:00:00
2013,5,2,1650.0,1650,0.0,1853.0,1919,-26.0,9E,3383,N931XJ,JFK,CVG,85.0,589,16,50,2013-05-02 16:00:00
2013,5,2,1650.0,1659,-9.0,1837.0,1906,-29.0,9E,3881,N8698A,EWR,CVG,85.0,569,16,59,2013-05-02 16:00:00
2013,5,2,1754.0,1730,24.0,1955.0,1940,15.0,EV,3833,N16919,EWR,CVG,88.0,569,17,30,2013-05-02 17:00:00
2013,5,2,1919.0,1905,14.0,2108.0,2132,-24.0,9E,3367,N927XJ,JFK,CVG,85.0,589,19,5,2013-05-02 19:00:00
2013,5,2,1956.0,2003,-7.0,2145.0,2214,-29.0,EV,4536,N14570,EWR,CVG,86.0,569,20,3,2013-05-02 20:00:00
2013,5,3,641.0,643,-2.0,828.0,849,-21.0,EV,4416,N13538,EWR,CVG,88.0,569,6,43,2013-05-03 06:00:00
2013,5,3,748.0,755,-7.0,939.0,1004,-25.0,9E,3879,N8913A,EWR,CVG,84.0,569,7,55,2013-05-03 07:00:00
2013,5,3,823.0,830,-7.0,1027.0,1036,-9.0,EV,4138,N17146,EWR,CVG,86.0,569,8,30,2013-05-03 08:00:00
2013,5,3,1328.0,1329,-1.0,1520.0,1526,-6.0,9E,3867,N820AY,EWR,CVG,86.0,569,13,29,2013-05-03 13:00:00
2013,5,3,1351.0,1355,-4.0,1553.0,1559,-6.0,EV,4687,N13964,EWR,CVG,85.0,569,13,55,2013-05-03 13:00:00
2013,5,3,1518.0,1526,-8.0,1721.0,1725,-4.0,EV,4093,N10575,EWR,CVG,86.0,569,15,26,2013-05-03 15:00:00
2013,5,3,1523.0,1320,123.0,1735.0,1520,135.0,EV,5148,N611QX,LGA,CVG,92.0,585,13,20,2013-05-03 13:00:00
2013,5,3,1556.0,1559,-3.0,1815.0,1814,1.0,MQ,3985,N605MQ,JFK,CVG,89.0,589,15,59,2013-05-03 15:00:00
2013,5,3,1646.0,1650,-4.0,1839.0,1919,-40.0,9E,3383,N935XJ,JFK,CVG,87.0,589,16,50,2013-05-03 16:00:00
2013,5,3,1651.0,1659,-8.0,1834.0,1906,-32.0,9E,3881,N8412F,EWR,CVG,86.0,569,16,59,2013-05-03 16:00:00
2013,5,3,1724.0,1730,-6.0,1915.0,1940,-25.0,EV,3833,N11109,EWR,CVG,87.0,569,17,30,2013-05-03 17:00:00
2013,5,3,2036.0,2003,33.0,2239.0,2214,25.0,EV,4536,N13965,EWR,CVG,88.0,569,20,3,2013-05-03 20:00:00
2013,5,3,2303.0,1905,238.0,55.0,2132,203.0,9E,3367,N922XJ,JFK,CVG,85.0,589,19,5,2013-05-03 19:00:00
2013,5,4,948.0,955,-7.0,1235.0,1212,23.0,9E,3595,N8972E,LGA,CVG,85.0,585,9,55,2013-05-04 09:00:00
2013,5,4,1220.0,1230,-10.0,1454.0,1436,18.0,9E,4142,N8924B,LGA,CVG,88.0,585,12,30,2013-05-04 12:00:00
2013,5,4,1325.0,1325,0.0,1506.0,1524,-18.0,EV,4631,N17984,EWR,CVG,83.0,569,13,25,2013-05-04 13:00:00
2013,5,4,1553.0,1600,-7.0,1739.0,1759,-20.0,EV,4352,N13956,EWR,CVG,84.0,569,16,0,2013-05-04 16:00:00
2013,5,4,1609.0,1615,-6.0,1757.0,1835,-38.0,EV,5574,N755EV,LGA,CVG,83.0,585,16,15,2013-05-04 16:00:00
2013,5,4,1655.0,1650,5.0,1848.0,1914,-26.0,9E,3383,N907XJ,JFK,CVG,84.0,589,16,50,2013-05-04 16:00:00
2013,5,4,1915.0,1605,190.0,2108.0,1820,168.0,MQ,3985,N658MQ,JFK,CVG,84.0,589,16,5,2013-05-04 16:00:00
2013,5,5,834.0,845,-11.0,1013.0,1056,-43.0,9E,3867,N8847A,EWR,CVG,83.0,569,8,45,2013-05-05 08:00:00
2013,5,5,1317.0,1320,-3.0,1529.0,1524,5.0,EV,5148,N709EV,LGA,CVG,97.0,585,13,20,2013-05-05 13:00:00
2013,5,5,1400.0,1357,3.0,1558.0,1556,2.0,EV,4687,N12924,EWR,CVG,89.0,569,13,57,2013-05-05 13:00:00
2013,5,5,1524.0,1526,-2.0,1713.0,1725,-12.0,EV,4231,N14562,EWR,CVG,90.0,569,15,26,2013-05-05 15:00:00
2013,5,5,1557.0,1559,-2.0,1805.0,1814,-9.0,MQ,3985,N636MQ,JFK,CVG,92.0,589,15,59,2013-05-05 15:00:00
2013,5,5,1654.0,1659,-5.0,1844.0,1906,-22.0,9E,3881,N8488D,EWR,CVG,83.0,569,16,59,2013-05-05 16:00:00
2013,5,5,1656.0,1650,6.0,1848.0,1919,-31.0,9E,3383,N605LR,JFK,CVG,88.0,589,16,50,2013-05-05 16:00:00
2013,5,5,1800.0,1729,31.0,2013.0,1935,38.0,EV,4682,N14203,EWR,CVG,92.0,569,17,29,2013-05-05 17:00:00
2013,5,5,1943.0,1905,38.0,2201.0,2132,29.0,9E,3367,N928XJ,JFK,CVG,85.0,589,19,5,2013-05-05 19:00:00
2013,5,5,2040.0,2010,30.0,2239.0,2214,25.0,EV,3812,N14959,EWR,CVG,84.0,569,20,10,2013-05-05 20:00:00
2013,5,6,640.0,643,-3.0,829.0,849,-20.0,EV,4684,N21537,EWR,CVG,84.0,569,6,43,2013-05-06 06:00:00
2013,5,6,754.0,755,-1.0,958.0,1004,-6.0,9E,3879,N8432A,EWR,CVG,85.0,569,7,55,2013-05-06 07:00:00
2013,5,6,826.0,830,-4.0,1015.0,1036,-21.0,EV,4138,N12166,EWR,CVG,83.0,569,8,30,2013-05-06 08:00:00
2013,5,6,1318.0,1320,-2.0,1523.0,1524,-1.0,EV,5148,N723EV,LGA,CVG,84.0,585,13,20,2013-05-06 13:00:00
2013,5,6,1318.0,1329,-11.0,1459.0,1526,-27.0,9E,3867,N8432A,EWR,CVG,82.0,569,13,29,2013-05-06 13:00:00
2013,5,6,1429.0,1359,30.0,1622.0,1558,24.0,EV,4687,N13908,EWR,CVG,88.0,569,13,59,2013-05-06 13:00:00
2013,5,6,1523.0,1526,-3.0,1716.0,1725,-9.0,EV,4093,N13979,EWR,CVG,86.0,569,15,26,2013-05-06 15:00:00
2013,5,6,1557.0,1559,-2.0,1757.0,1814,-17.0,MQ,3985,N698MQ,JFK,CVG,87.0,589,15,59,2013-05-06 15:00:00
2013,5,6,1632.0,1650,-18.0,1831.0,1919,-48.0,9E,3383,N903XJ,JFK,CVG,87.0,589,16,50,2013-05-06 16:00:00
2013,5,6,1809.0,1730,39.0,2005.0,1940,25.0,EV,3833,N13975,EWR,CVG,84.0,569,17,30,2013-05-06 17:00:00
2013,5,6,1814.0,1659,75.0,2006.0,1906,60.0,9E,3881,N8623A,EWR,CVG,82.0,569,16,59,2013-05-06 16:00:00
2013,5,6,1913.0,1905,8.0,2109.0,2132,-23.0,9E,3367,N906XJ,JFK,CVG,81.0,589,19,5,2013-05-06 19:00:00
2013,5,6,2130.0,2003,87.0,2331.0,2214,77.0,EV,4536,N13978,EWR,CVG,83.0,569,20,3,2013-05-06 20:00:00
2013,5,7,633.0,643,-10.0,820.0,849,-29.0,EV,4150,N13955,EWR,CVG,81.0,569,6,43,2013-05-07 06:00:00
2013,5,7,747.0,755,-8.0,926.0,1004,-38.0,9E,3879,N8883E,EWR,CVG,81.0,569,7,55,2013-05-07 07:00:00
2013,5,7,911.0,830,41.0,1123.0,1036,47.0,EV,4138,N13133,EWR,CVG,85.0,569,8,30,2013-05-07 08:00:00
2013,5,7,1317.0,1329,-12.0,1504.0,1526,-22.0,9E,3867,N8948B,EWR,CVG,81.0,569,13,29,2013-05-07 13:00:00
